case_id,method,block_id,state,device_id
TIME02,MG-LS,B_6_1,precision,P1
TIME02,MG-LS,B_6_2,precision,P2
TIME03,VF,B_1_1,precision,P1
TIME03,VF,B_1_3,precision,P1
TIME03,VF,B_2_1,precision,P2
TIME03,VF,B_2_3,precision,P2
TIME03,VF,B_2_5,ordinary,O1
TIME03,VF,B_3_1,ordinary,O1
TIME03,VF,B_3_5,ordinary,O1
TIME03,VF,B_4_1,ordinary,O1
TIME03,VF,B_4_4,ordinary,O1
TIME03,VF,B_4_5,ordinary,O1
TIME03,VF,B_5_1,ordinary,O2
TIME03,VF,B_5_3,ordinary,O2
TIME03,VF,B_5_4,ordinary,O2
TIME03,VF,B_5_5,ordinary,O2
TIME03,VF,B_6_1,ordinary,O3
TIME03,VF,B_6_2,ordinary,O3
TIME03,VF,B_6_3,ordinary,O3
TIME03,VDF,B_1_1,ordinary,O1
TIME03,VDF,B_1_3,ordinary,O1
TIME03,VDF,B_2_1,ordinary,O1
TIME03,VDF,B_2_3,ordinary,O1
TIME03,VDF,B_2_5,ordinary,O1
TIME03,VDF,B_3_1,ordinary,O1
TIME03,VDF,B_3_5,ordinary,O2
TIME03,VDF,B_4_1,ordinary,O2
TIME03,VDF,B_4_4,ordinary,O2
TIME03,VDF,B_4_5,ordinary,O2
TIME03,VDF,B_5_1,precision,P1
TIME03,VDF,B_5_3,precision,P1
TIME03,VDF,B_5_4,ordinary,O3
TIME03,VDF,B_5_5,ordinary,O3
TIME03,VDF,B_6_1,ordinary,O3
TIME03,VDF,B_6_2,precision,P2
TIME03,VDF,B_6_3,precision,P2
TIME03,MG,B_1_1,ordinary,O1
TIME03,MG,B_1_3,ordinary,O1
TIME03,MG,B_2_1,ordinary,O1
TIME03,MG,B_2_3,ordinary,O1
TIME03,MG,B_2_5,ordinary,O1
TIME03,MG,B_3_1,ordinary,O1
TIME03,MG,B_3_5,ordinary,O2
TIME03,MG,B_4_1,ordinary,O2
TIME03,MG,B_4_4,ordinary,O2
TIME03,MG,B_4_5,ordinary,O2
TIME03,MG,B_5_1,ordinary,O3
TIME03,MG,B_5_3,ordinary,O3
TIME03,MG,B_5_4,ordinary,O3
TIME03,MG,B_6_1,precision,P1
TIME03,MG,B_6_2,precision,P1
TIME03,MG,B_6_3,precision,P2
TIME03,MG,B_6_4,precision,P2
TIME03,MG-LS,B_1_1,ordinary,O1
TIME03,MG-LS,B_1_3,ordinary,O1
TIME03,MG-LS,B_2_1,ordinary,O1
TIME03,MG-LS,B_2_3,ordinary,O1
TIME03,MG-LS,B_2_5,ordinary,O1
TIME03,MG-LS,B_3_1,ordinary,O1
TIME03,MG-LS,B_3_5,ordinary,O2
TIME03,MG-LS,B_4_1,ordinary,O2
TIME03,MG-LS,B_4_4,ordinary,O2
TIME03,MG-LS,B_4_5,ordinary,O2
TIME03,MG-LS,B_5_1,ordinary,O3
TIME03,MG-LS,B_5_3,ordinary,O3
TIME03,MG-LS,B_5_4,ordinary,O3
TIME03,MG-LS,B_6_1,precision,P1
TIME03,MG-LS,B_6_2,precision,P1
TIME03,MG-LS,B_6_3,precision,P2
TIME03,MG-LS,B_6_4,precision,P2
TIME04,VF,B_1_1,precision,P1
TIME04,VF,B_1_3,precision,P1
TIME04,VF,B_1_5,ordinary,O3
TIME04,VF,B_2_1,precision,P1
TIME04,VF,B_2_3,precision,P2
TIME04,VF,B_2_5,precision,P2
TIME04,VF,B_3_1,ordinary,O1
TIME04,VF,B_3_5,ordinary,O1
TIME04,VF,B_4_1,ordinary,O1
TIME04,VF,B_4_4,ordinary,O1
TIME04,VF,B_4_5,ordinary,O1
TIME04,VF,B_5_1,ordinary,O1
TIME04,VF,B_5_3,ordinary,O1
TIME04,VF,B_5_4,ordinary,O2
TIME04,VF,B_5_5,ordinary,O2
TIME04,VF,B_6_1,ordinary,O2
TIME04,VF,B_6_2,ordinary,O2
TIME04,VF,B_6_3,ordinary,O2
TIME04,VF,B_6_4,ordinary,O3
TIME04,VF,B_6_5,ordinary,O3
TIME04,VDF,B_1_1,ordinary,O1
TIME04,VDF,B_1_3,ordinary,O1
TIME04,VDF,B_1_5,precision,P2
TIME04,VDF,B_2_1,ordinary,O1
TIME04,VDF,B_2_3,ordinary,O1
TIME04,VDF,B_2_5,ordinary,O1
TIME04,VDF,B_3_1,ordinary,O1
TIME04,VDF,B_3_3,precision,P2
TIME04,VDF,B_3_5,ordinary,O1
TIME04,VDF,B_4_1,ordinary,O2
TIME04,VDF,B_4_4,ordinary,O2
TIME04,VDF,B_4_5,ordinary,O2
TIME04,VDF,B_5_1,ordinary,O2
TIME04,VDF,B_5_3,ordinary,O2
TIME04,VDF,B_5_4,precision,P1
TIME04,VDF,B_5_5,precision,P1
TIME04,VDF,B_6_1,precision,P1
TIME04,VDF,B_6_2,ordinary,O3
TIME04,VDF,B_6_3,ordinary,O3
TIME04,VDF,B_6_4,ordinary,O3
TIME04,VDF,B_6_5,ordinary,O3
TIME04,MG,B_1_1,ordinary,O1
TIME04,MG,B_1_3,ordinary,O1
TIME04,MG,B_1_4,precision,P2
TIME04,MG,B_1_5,precision,P2
TIME04,MG,B_2_1,ordinary,O1
TIME04,MG,B_2_3,ordinary,O1
TIME04,MG,B_2_5,ordinary,O1
TIME04,MG,B_3_1,ordinary,O1
TIME04,MG,B_3_5,ordinary,O1
TIME04,MG,B_4_1,ordinary,O2
TIME04,MG,B_4_4,ordinary,O2
TIME04,MG,B_4_5,ordinary,O2
TIME04,MG,B_5_1,ordinary,O2
TIME04,MG,B_5_3,ordinary,O2
TIME04,MG,B_5_4,ordinary,O3
TIME04,MG,B_5_5,ordinary,O3
TIME04,MG,B_6_1,ordinary,O3
TIME04,MG,B_6_2,ordinary,O3
TIME04,MG,B_6_3,precision,P1
TIME04,MG,B_6_4,precision,P1
TIME04,MG,B_6_5,precision,P1
TIME04,MG-LS,B_1_1,ordinary,O1
TIME04,MG-LS,B_1_3,ordinary,O1
TIME04,MG-LS,B_1_4,precision,P2
TIME04,MG-LS,B_1_5,precision,P2
TIME04,MG-LS,B_2_1,ordinary,O1
TIME04,MG-LS,B_2_3,ordinary,O1
TIME04,MG-LS,B_2_5,ordinary,O1
TIME04,MG-LS,B_3_1,ordinary,O1
TIME04,MG-LS,B_3_5,ordinary,O1
TIME04,MG-LS,B_4_1,ordinary,O2
TIME04,MG-LS,B_4_4,ordinary,O2
TIME04,MG-LS,B_4_5,ordinary,O2
TIME04,MG-LS,B_5_1,ordinary,O2
TIME04,MG-LS,B_5_3,ordinary,O2
TIME04,MG-LS,B_5_4,ordinary,O3
TIME04,MG-LS,B_5_5,ordinary,O3
TIME04,MG-LS,B_6_1,ordinary,O3
TIME04,MG-LS,B_6_2,ordinary,O3
TIME04,MG-LS,B_6_3,precision,P1
TIME04,MG-LS,B_6_4,precision,P1
TIME04,MG-LS,B_6_5,precision,P1
TIME05,VF,B_1_1,precision,P1
TIME05,VF,B_1_2,ordinary,O3
TIME05,VF,B_1_3,precision,P1
TIME05,VF,B_1_4,ordinary,O3
TIME05,VF,B_1_5,ordinary,O3
TIME05,VF,B_2_1,precision,P1
TIME05,VF,B_2_3,precision,P2
TIME05,VF,B_2_5,precision,P2
TIME05,VF,B_3_1,ordinary,O1
TIME05,VF,B_3_3,ordinary,O3
TIME05,VF,B_3_5,ordinary,O1
TIME05,VF,B_4_1,ordinary,O1
TIME05,VF,B_4_4,ordinary,O1
TIME05,VF,B_4_5,ordinary,O1
TIME05,VF,B_5_1,ordinary,O1
TIME05,VF,B_5_3,ordinary,O1
TIME05,VF,B_5_4,ordinary,O1
TIME05,VF,B_5_5,ordinary,O2
TIME05,VF,B_6_1,ordinary,O2
TIME05,VF,B_6_2,ordinary,O2
TIME05,VF,B_6_3,ordinary,O2
TIME05,VF,B_6_4,ordinary,O2
TIME05,VF,B_6_5,ordinary,O2
TIME05,VDF,B_1_1,ordinary,O1
TIME05,VDF,B_1_2,precision,P2
TIME05,VDF,B_1_3,ordinary,O1
TIME05,VDF,B_1_4,precision,P2
TIME05,VDF,B_1_5,ordinary,O3
TIME05,VDF,B_2_1,ordinary,O1
TIME05,VDF,B_2_3,ordinary,O1
TIME05,VDF,B_2_5,ordinary,O1
TIME05,VDF,B_3_1,ordinary,O1
TIME05,VDF,B_3_3,ordinary,O3
TIME05,VDF,B_3_5,ordinary,O1
TIME05,VDF,B_4_1,ordinary,O1
TIME05,VDF,B_4_4,ordinary,O2
TIME05,VDF,B_4_5,ordinary,O2
TIME05,VDF,B_5_1,ordinary,O2
TIME05,VDF,B_5_3,ordinary,O2
TIME05,VDF,B_5_4,ordinary,O2
TIME05,VDF,B_5_5,ordinary,O2
TIME05,VDF,B_6_1,precision,P1
TIME05,VDF,B_6_2,precision,P1
TIME05,VDF,B_6_3,precision,P1
TIME05,VDF,B_6_4,ordinary,O3
TIME05,VDF,B_6_5,ordinary,O3
TIME05,MG,B_1_1,ordinary,O1
TIME05,MG,B_1_3,ordinary,O1
TIME05,MG,B_1_4,precision,P1
TIME05,MG,B_1_5,precision,P1
TIME05,MG,B_2_1,ordinary,O1
TIME05,MG,B_2_3,ordinary,O1
TIME05,MG,B_2_4,precision,P2
TIME05,MG,B_2_5,ordinary,O1
TIME05,MG,B_3_1,ordinary,O1
TIME05,MG,B_3_4,precision,P2
TIME05,MG,B_3_5,ordinary,O1
TIME05,MG,B_4_1,ordinary,O1
TIME05,MG,B_4_4,ordinary,O2
TIME05,MG,B_4_5,ordinary,O2
TIME05,MG,B_5_1,ordinary,O2
TIME05,MG,B_5_3,ordinary,O2
TIME05,MG,B_5_4,ordinary,O2
TIME05,MG,B_5_5,ordinary,O2
TIME05,MG,B_6_1,ordinary,O3
TIME05,MG,B_6_2,ordinary,O3
TIME05,MG,B_6_3,ordinary,O3
TIME05,MG,B_6_4,ordinary,O3
TIME05,MG,B_6_5,precision,P1
TIME05,MG-LS,B_1_1,ordinary,O1
TIME05,MG-LS,B_1_3,precision,P2
TIME05,MG-LS,B_1_4,precision,P1
TIME05,MG-LS,B_1_5,precision,P1
TIME05,MG-LS,B_2_1,ordinary,O1
TIME05,MG-LS,B_2_3,ordinary,O1
TIME05,MG-LS,B_2_4,precision,P2
TIME05,MG-LS,B_2_5,precision,P1
TIME05,MG-LS,B_3_1,ordinary,O1
TIME05,MG-LS,B_3_4,ordinary,O1
TIME05,MG-LS,B_3_5,ordinary,O1
TIME05,MG-LS,B_4_1,ordinary,O1
TIME05,MG-LS,B_4_4,ordinary,O2
TIME05,MG-LS,B_4_5,ordinary,O2
TIME05,MG-LS,B_5_1,ordinary,O2
TIME05,MG-LS,B_5_3,ordinary,O2
TIME05,MG-LS,B_5_4,ordinary,O2
TIME05,MG-LS,B_5_5,ordinary,O2
TIME05,MG-LS,B_6_1,ordinary,O3
TIME05,MG-LS,B_6_2,ordinary,O3
TIME05,MG-LS,B_6_3,ordinary,O3
TIME05,MG-LS,B_6_4,ordinary,O3
TIME05,MG-LS,B_6_5,ordinary,O1
TIME06,VF,B_1_1,precision,P1
TIME06,VF,B_1_2,ordinary,O2
TIME06,VF,B_1_3,precision,P1
TIME06,VF,B_1_4,ordinary,O2
TIME06,VF,B_1_5,ordinary,O2
TIME06,VF,B_2_1,precision,P1
TIME06,VF,B_2_3,precision,P1
TIME06,VF,B_2_4,ordinary,O3
TIME06,VF,B_2_5,precision,P2
TIME06,VF,B_3_1,precision,P2
TIME06,VF,B_3_3,ordinary,O2
TIME06,VF,B_3_4,ordinary,O3
TIME06,VF,B_3_5,precision,P2
TIME06,VF,B_4_1,ordinary,O1
TIME06,VF,B_4_3,ordinary,O3
TIME06,VF,B_4_4,ordinary,O1
TIME06,VF,B_4_5,ordinary,O1
TIME06,VF,B_5_1,ordinary,O1
TIME06,VF,B_5_2,ordinary,O3
TIME06,VF,B_5_3,ordinary,O1
TIME06,VF,B_5_4,ordinary,O1
TIME06,VF,B_5_5,ordinary,O1
TIME06,VF,B_6_1,ordinary,O1
TIME06,VF,B_6_2,ordinary,O1
TIME06,VF,B_6_3,ordinary,O2
TIME06,VF,B_6_4,ordinary,O2
TIME06,VF,B_6_5,ordinary,O2
TIME06,VDF,B_1_1,ordinary,O1
TIME06,VDF,B_1_2,ordinary,O3
TIME06,VDF,B_1_3,ordinary,O1
TIME06,VDF,B_1_4,ordinary,O3
TIME06,VDF,B_1_5,precision,P1
TIME06,VDF,B_2_1,ordinary,O1
TIME06,VDF,B_2_3,ordinary,O1
TIME06,VDF,B_2_5,ordinary,O1
TIME06,VDF,B_3_1,ordinary,O1
TIME06,VDF,B_3_3,ordinary,O3
TIME06,VDF,B_3_4,precision,P2
TIME06,VDF,B_3_5,ordinary,O1
TIME06,VDF,B_4_1,ordinary,O1
TIME06,VDF,B_4_3,ordinary,O3
TIME06,VDF,B_4_4,ordinary,O1
TIME06,VDF,B_4_5,ordinary,O2
TIME06,VDF,B_5_1,ordinary,O2
TIME06,VDF,B_5_2,precision,P2
TIME06,VDF,B_5_3,ordinary,O2
TIME06,VDF,B_5_4,ordinary,O2
TIME06,VDF,B_5_5,ordinary,O2
TIME06,VDF,B_6_1,ordinary,O2
TIME06,VDF,B_6_2,ordinary,O2
TIME06,VDF,B_6_3,precision,P1
TIME06,VDF,B_6_4,precision,P1
TIME06,VDF,B_6_5,precision,P1
TIME06,MG,B_1_1,ordinary,O1
TIME06,MG,B_1_2,precision,P2
TIME06,MG,B_1_3,ordinary,O1
TIME06,MG,B_1_4,precision,P1
TIME06,MG,B_1_5,ordinary,O3
TIME06,MG,B_2_1,ordinary,O1
TIME06,MG,B_2_2,precision,P2
TIME06,MG,B_2_3,ordinary,O1
TIME06,MG,B_2_4,precision,P1
TIME06,MG,B_2_5,ordinary,O1
TIME06,MG,B_3_1,ordinary,O1
TIME06,MG,B_3_3,ordinary,O3
TIME06,MG,B_3_4,precision,P1
TIME06,MG,B_3_5,ordinary,O1
TIME06,MG,B_4_1,ordinary,O1
TIME06,MG,B_4_4,ordinary,O1
TIME06,MG,B_4_5,ordinary,O2
TIME06,MG,B_5_1,ordinary,O2
TIME06,MG,B_5_3,ordinary,O2
TIME06,MG,B_5_4,ordinary,O2
TIME06,MG,B_5_5,ordinary,O2
TIME06,MG,B_6_1,ordinary,O2
TIME06,MG,B_6_2,ordinary,O2
TIME06,MG,B_6_3,ordinary,O3
TIME06,MG,B_6_4,ordinary,O3
TIME06,MG,B_6_5,ordinary,O3
TIME06,MG-LS,B_1_1,ordinary,O1
TIME06,MG-LS,B_1_2,precision,P2
TIME06,MG-LS,B_1_3,precision,P2
TIME06,MG-LS,B_1_4,precision,P1
TIME06,MG-LS,B_1_5,ordinary,O3
TIME06,MG-LS,B_2_1,ordinary,O1
TIME06,MG-LS,B_2_2,precision,P1
TIME06,MG-LS,B_2_3,precision,P2
TIME06,MG-LS,B_2_4,precision,P1
TIME06,MG-LS,B_2_5,ordinary,O1
TIME06,MG-LS,B_3_1,ordinary,O1
TIME06,MG-LS,B_3_3,ordinary,O3
TIME06,MG-LS,B_3_4,ordinary,O1
TIME06,MG-LS,B_3_5,ordinary,O1
TIME06,MG-LS,B_4_1,ordinary,O1
TIME06,MG-LS,B_4_2,ordinary,O1
TIME06,MG-LS,B_4_4,ordinary,O1
TIME06,MG-LS,B_4_5,ordinary,O2
TIME06,MG-LS,B_5_1,ordinary,O2
TIME06,MG-LS,B_5_3,ordinary,O2
TIME06,MG-LS,B_5_4,ordinary,O2
TIME06,MG-LS,B_5_5,ordinary,O2
TIME06,MG-LS,B_6_1,ordinary,O2
TIME06,MG-LS,B_6_2,ordinary,O2
TIME06,MG-LS,B_6_3,ordinary,O3
TIME06,MG-LS,B_6_4,ordinary,O3
TIME06,MG-LS,B_6_5,ordinary,O3
VALUE01,VF,B_1_1,precision,P1
VALUE01,VF,B_1_3,precision,P1
VALUE01,VF,B_2_1,precision,P1
VALUE01,VF,B_2_3,precision,P2
VALUE01,VF,B_2_5,precision,P2
VALUE01,VF,B_3_1,ordinary,O1
VALUE01,VF,B_3_5,ordinary,O1
VALUE01,VF,B_4_1,ordinary,O1
VALUE01,VF,B_4_4,ordinary,O1
VALUE01,VF,B_4_5,ordinary,O1
VALUE01,VF,B_5_1,ordinary,O1
VALUE01,VF,B_5_3,ordinary,O2
VALUE01,VF,B_5_4,ordinary,O2
VALUE01,VF,B_5_5,ordinary,O2
VALUE01,VF,B_6_1,ordinary,O2
VALUE01,VF,B_6_2,ordinary,O2
VALUE01,VF,B_6_3,ordinary,O3
VALUE01,VF,B_6_4,ordinary,O3
VALUE01,VF,B_6_5,ordinary,O3
VALUE01,VDF,B_1_1,ordinary,O1
VALUE01,VDF,B_1_3,ordinary,O1
VALUE01,VDF,B_2_1,ordinary,O1
VALUE01,VDF,B_2_3,ordinary,O1
VALUE01,VDF,B_2_5,ordinary,O1
VALUE01,VDF,B_3_1,ordinary,O1
VALUE01,VDF,B_3_5,ordinary,O2
VALUE01,VDF,B_4_1,ordinary,O2
VALUE01,VDF,B_4_4,ordinary,O2
VALUE01,VDF,B_4_5,ordinary,O2
VALUE01,VDF,B_5_1,ordinary,O2
VALUE01,VDF,B_5_3,precision,P1
VALUE01,VDF,B_5_4,precision,P1
VALUE01,VDF,B_5_5,precision,P1
VALUE01,VDF,B_6_1,ordinary,O3
VALUE01,VDF,B_6_2,ordinary,O3
VALUE01,VDF,B_6_3,ordinary,O3
VALUE01,VDF,B_6_4,precision,P2
VALUE01,VDF,B_6_5,precision,P2
VALUE01,MG,B_1_1,ordinary,O1
VALUE01,MG,B_1_3,ordinary,O1
VALUE01,MG,B_2_1,ordinary,O1
VALUE01,MG,B_2_3,ordinary,O1
VALUE01,MG,B_2_5,ordinary,O1
VALUE01,MG,B_3_1,ordinary,O1
VALUE01,MG,B_3_5,ordinary,O2
VALUE01,MG,B_4_1,ordinary,O2
VALUE01,MG,B_4_4,ordinary,O2
VALUE01,MG,B_4_5,ordinary,O2
VALUE01,MG,B_5_1,ordinary,O2
VALUE01,MG,B_5_3,ordinary,O3
VALUE01,MG,B_5_4,ordinary,O3
VALUE01,MG,B_5_5,ordinary,O3
VALUE01,MG,B_6_1,precision,P1
VALUE01,MG,B_6_2,precision,P1
VALUE01,MG,B_6_3,precision,P1
VALUE01,MG,B_6_4,precision,P2
VALUE01,MG,B_6_5,precision,P2
VALUE01,MG-LS,B_1_1,ordinary,O1
VALUE01,MG-LS,B_1_3,ordinary,O1
VALUE01,MG-LS,B_2_1,ordinary,O1
VALUE01,MG-LS,B_2_3,ordinary,O1
VALUE01,MG-LS,B_2_5,ordinary,O1
VALUE01,MG-LS,B_3_1,ordinary,O1
VALUE01,MG-LS,B_3_5,ordinary,O2
VALUE01,MG-LS,B_4_1,ordinary,O2
VALUE01,MG-LS,B_4_4,ordinary,O2
VALUE01,MG-LS,B_4_5,ordinary,O2
VALUE01,MG-LS,B_5_1,ordinary,O2
VALUE01,MG-LS,B_5_3,ordinary,O3
VALUE01,MG-LS,B_5_4,ordinary,O3
VALUE01,MG-LS,B_5_5,ordinary,O3
VALUE01,MG-LS,B_6_1,precision,P1
VALUE01,MG-LS,B_6_2,precision,P1
VALUE01,MG-LS,B_6_3,precision,P1
VALUE01,MG-LS,B_6_4,precision,P2
VALUE01,MG-LS,B_6_5,precision,P2
VALUE02,VF,B_1_1,precision,P1
VALUE02,VF,B_1_3,precision,P1
VALUE02,VF,B_2_1,precision,P1
VALUE02,VF,B_2_3,precision,P2
VALUE02,VF,B_2_5,precision,P2
VALUE02,VF,B_3_1,ordinary,O1
VALUE02,VF,B_3_5,ordinary,O1
VALUE02,VF,B_4_1,ordinary,O1
VALUE02,VF,B_4_4,ordinary,O1
VALUE02,VF,B_4_5,ordinary,O1
VALUE02,VF,B_5_1,ordinary,O1
VALUE02,VF,B_5_3,ordinary,O2
VALUE02,VF,B_5_4,ordinary,O2
VALUE02,VF,B_5_5,ordinary,O2
VALUE02,VF,B_6_1,ordinary,O2
VALUE02,VF,B_6_2,ordinary,O2
VALUE02,VF,B_6_3,ordinary,O3
VALUE02,VF,B_6_4,ordinary,O3
VALUE02,VF,B_6_5,ordinary,O3
VALUE02,VDF,B_1_1,ordinary,O1
VALUE02,VDF,B_1_3,ordinary,O1
VALUE02,VDF,B_2_1,ordinary,O1
VALUE02,VDF,B_2_3,ordinary,O1
VALUE02,VDF,B_2_5,ordinary,O1
VALUE02,VDF,B_3_1,ordinary,O1
VALUE02,VDF,B_3_5,precision,P1
VALUE02,VDF,B_4_1,precision,P1
VALUE02,VDF,B_4_4,precision,P1
VALUE02,VDF,B_4_5,ordinary,O2
VALUE02,VDF,B_5_1,ordinary,O2
VALUE02,VDF,B_5_3,ordinary,O2
VALUE02,VDF,B_5_4,ordinary,O2
VALUE02,VDF,B_5_5,ordinary,O2
VALUE02,VDF,B_6_1,precision,P2
VALUE02,VDF,B_6_2,precision,P2
VALUE02,VDF,B_6_3,ordinary,O3
VALUE02,VDF,B_6_4,ordinary,O3
VALUE02,VDF,B_6_5,ordinary,O3
VALUE02,MG,B_1_1,precision,P1
VALUE02,MG,B_1_3,ordinary,O1
VALUE02,MG,B_2_1,precision,P1
VALUE02,MG,B_2_3,ordinary,O1
VALUE02,MG,B_2_5,ordinary,O1
VALUE02,MG,B_3_1,precision,P1
VALUE02,MG,B_3_5,ordinary,O1
VALUE02,MG,B_4_1,precision,P2
VALUE02,MG,B_4_4,ordinary,O1
VALUE02,MG,B_4_5,ordinary,O1
VALUE02,MG,B_5_1,precision,P2
VALUE02,MG,B_5_3,ordinary,O2
VALUE02,MG,B_5_4,ordinary,O2
VALUE02,MG,B_5_5,ordinary,O2
VALUE02,MG,B_6_1,ordinary,O2
VALUE02,MG,B_6_2,ordinary,O2
VALUE02,MG,B_6_3,ordinary,O3
VALUE02,MG,B_6_4,ordinary,O3
VALUE02,MG,B_6_5,ordinary,O3
VALUE02,MG-LS,B_1_1,precision,P1
VALUE02,MG-LS,B_1_3,ordinary,O1
VALUE02,MG-LS,B_2_1,precision,P1
VALUE02,MG-LS,B_2_3,ordinary,O1
VALUE02,MG-LS,B_2_5,ordinary,O1
VALUE02,MG-LS,B_3_1,precision,P1
VALUE02,MG-LS,B_3_5,ordinary,O1
VALUE02,MG-LS,B_4_1,precision,P2
VALUE02,MG-LS,B_4_4,ordinary,O1
VALUE02,MG-LS,B_4_5,ordinary,O1
VALUE02,MG-LS,B_5_1,precision,P2
VALUE02,MG-LS,B_5_3,ordinary,O2
VALUE02,MG-LS,B_5_4,ordinary,O2
VALUE02,MG-LS,B_5_5,ordinary,O2
VALUE02,MG-LS,B_6_1,ordinary,O2
VALUE02,MG-LS,B_6_2,ordinary,O2
VALUE02,MG-LS,B_6_3,ordinary,O3
VALUE02,MG-LS,B_6_4,ordinary,O3
VALUE02,MG-LS,B_6_5,ordinary,O3
VALUE03,VF,B_1_1,precision,P1
VALUE03,VF,B_1_3,precision,P1
VALUE03,VF,B_2_1,precision,P1
VALUE03,VF,B_2_3,precision,P2
VALUE03,VF,B_2_5,precision,P2
VALUE03,VF,B_3_1,ordinary,O1
VALUE03,VF,B_3_5,ordinary,O1
VALUE03,VF,B_4_1,ordinary,O1
VALUE03,VF,B_4_4,ordinary,O1
VALUE03,VF,B_4_5,ordinary,O1
VALUE03,VF,B_5_1,ordinary,O1
VALUE03,VF,B_5_3,ordinary,O2
VALUE03,VF,B_5_4,ordinary,O2
VALUE03,VF,B_5_5,ordinary,O2
VALUE03,VF,B_6_1,ordinary,O2
VALUE03,VF,B_6_2,ordinary,O2
VALUE03,VF,B_6_3,ordinary,O3
VALUE03,VF,B_6_4,ordinary,O3
VALUE03,VF,B_6_5,ordinary,O3
VALUE03,VDF,B_1_1,ordinary,O1
VALUE03,VDF,B_1_3,ordinary,O1
VALUE03,VDF,B_2_1,ordinary,O1
VALUE03,VDF,B_2_3,ordinary,O1
VALUE03,VDF,B_2_5,ordinary,O1
VALUE03,VDF,B_3_1,ordinary,O1
VALUE03,VDF,B_3_5,ordinary,O2
VALUE03,VDF,B_4_1,ordinary,O2
VALUE03,VDF,B_4_4,ordinary,O2
VALUE03,VDF,B_4_5,ordinary,O2
VALUE03,VDF,B_5_1,ordinary,O2
VALUE03,VDF,B_5_3,ordinary,O3
VALUE03,VDF,B_5_4,ordinary,O3
VALUE03,VDF,B_5_5,ordinary,O3
VALUE03,VDF,B_6_1,precision,P1
VALUE03,VDF,B_6_2,precision,P1
VALUE03,VDF,B_6_3,precision,P1
VALUE03,VDF,B_6_4,precision,P2
VALUE03,VDF,B_6_5,precision,P2
VALUE03,MG,B_1_1,ordinary,O1
VALUE03,MG,B_1_3,ordinary,O1
VALUE03,MG,B_2_1,ordinary,O1
VALUE03,MG,B_2_3,ordinary,O1
VALUE03,MG,B_2_5,ordinary,O1
VALUE03,MG,B_3_1,ordinary,O1
VALUE03,MG,B_3_5,ordinary,O2
VALUE03,MG,B_4_1,ordinary,O2
VALUE03,MG,B_4_4,ordinary,O2
VALUE03,MG,B_4_5,ordinary,O2
VALUE03,MG,B_5_1,ordinary,O2
VALUE03,MG,B_5_3,ordinary,O3
VALUE03,MG,B_5_4,ordinary,O3
VALUE03,MG,B_5_5,ordinary,O3
VALUE03,MG,B_6_1,precision,P1
VALUE03,MG,B_6_2,precision,P1
VALUE03,MG,B_6_3,precision,P1
VALUE03,MG,B_6_4,precision,P2
VALUE03,MG,B_6_5,precision,P2
VALUE03,MG-LS,B_1_1,ordinary,O1
VALUE03,MG-LS,B_1_3,ordinary,O1
VALUE03,MG-LS,B_2_1,ordinary,O1
VALUE03,MG-LS,B_2_3,ordinary,O1
VALUE03,MG-LS,B_2_5,ordinary,O1
VALUE03,MG-LS,B_3_1,ordinary,O1
VALUE03,MG-LS,B_3_5,ordinary,O2
VALUE03,MG-LS,B_4_1,ordinary,O2
VALUE03,MG-LS,B_4_4,ordinary,O2
VALUE03,MG-LS,B_4_5,ordinary,O2
VALUE03,MG-LS,B_5_1,ordinary,O2
VALUE03,MG-LS,B_5_3,ordinary,O3
VALUE03,MG-LS,B_5_4,ordinary,O3
VALUE03,MG-LS,B_5_5,ordinary,O3
VALUE03,MG-LS,B_6_1,precision,P1
VALUE03,MG-LS,B_6_2,precision,P1
VALUE03,MG-LS,B_6_3,precision,P1
VALUE03,MG-LS,B_6_4,precision,P2
VALUE03,MG-LS,B_6_5,precision,P2
VALUE04,VF,B_1_1,precision,P1
VALUE04,VF,B_1_3,precision,P1
VALUE04,VF,B_2_1,precision,P1
VALUE04,VF,B_2_3,precision,P2
VALUE04,VF,B_2_5,precision,P2
VALUE04,VF,B_3_1,ordinary,O1
VALUE04,VF,B_3_5,ordinary,O1
VALUE04,VF,B_4_1,ordinary,O1
VALUE04,VF,B_4_4,ordinary,O1
VALUE04,VF,B_4_5,ordinary,O1
VALUE04,VF,B_5_1,ordinary,O1
VALUE04,VF,B_5_3,ordinary,O2
VALUE04,VF,B_5_4,ordinary,O2
VALUE04,VF,B_5_5,ordinary,O2
VALUE04,VF,B_6_1,ordinary,O2
VALUE04,VF,B_6_2,ordinary,O2
VALUE04,VF,B_6_3,ordinary,O3
VALUE04,VF,B_6_4,ordinary,O3
VALUE04,VF,B_6_5,ordinary,O3
VALUE04,VDF,B_1_1,ordinary,O1
VALUE04,VDF,B_1_3,ordinary,O1
VALUE04,VDF,B_2_1,ordinary,O1
VALUE04,VDF,B_2_3,ordinary,O1
VALUE04,VDF,B_2_5,ordinary,O1
VALUE04,VDF,B_3_1,ordinary,O1
VALUE04,VDF,B_3_5,ordinary,O2
VALUE04,VDF,B_4_1,ordinary,O2
VALUE04,VDF,B_4_4,ordinary,O2
VALUE04,VDF,B_4_5,ordinary,O2
VALUE04,VDF,B_5_1,ordinary,O2
VALUE04,VDF,B_5_3,precision,P1
